"Name","Number","Inc/Reg Date","Status","Registry Type","Name Status","URL","Index Date"
"The Manx Exhibition Company Limited","000087C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=hDsBMrpdYes%2fCi4JLyUjvQ%3d%3d","2024-04-29"
"Port St. Mary Estate Company","000096C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=JWzlRDvOqmlm2F6U6qAJbA%3d%3d","2024-04-29"
"Edinburgh Assurance Company Limited","000096F"," ","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=OjE4qMSQH09j6Hoe1LePMw%3d%3d","2024-04-29"
"Midland Employers' Mutual Assurance Limited","000098F"," ","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=aFp29viYvKFI7gNiNXbTSw%3d%3d","2024-04-29"
"Port Lewaigue Estates Company Limited","000099C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=T8UIelMwZfd8tWefS%2bKdfQ%3d%3d","2024-04-29"
"The Employers' Mutual Insurance Association Limited","000107F"," ","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=DxPvYXKlCVLngC33m6WkAw%3d%3d","2024-04-29"
"E. Emett & Son","000113B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ResLtn2aZp%2bKhZefujEZBw%3d%3d","2024-04-29"
"Elsinore Hotel an Hydropathic Company Limited","000113C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=j58OYR1UoFdbwbbP6wSIKA%3d%3d","2024-04-29"
"Eiffel Tower Line of Steamers Limited","000120C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=iGRMKFHnfakA41LjKNBqtg%3d%3d","2024-04-29"
"Port Erin Motor Hiring Co.","000122B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bGv%2fg6pcvU8V00bmX2e19Q%3d%3d","2024-04-29"
"Isle of Man Gas and Electric Lighting Company Limited","000122C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=HasjRqclJ2fBXiswTCeLsw%3d%3d","2024-04-29"
"Elsinore Hydropathic Limited","000123C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=VXafftKYpg8En7nOl27SRA%3d%3d","2024-04-29"
"Port Erin Pavilion and Hotel Company Limited","000127C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=SZAgDR7d6RiUHEeF7FAjgw%3d%3d","2024-04-29"
"Edwin Bradshaw & Son Limited","000128F"," ","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=QiUBj9dCMHNS4wKDOxFw%2bg%3d%3d","2024-04-29"
"Brightside Heating & Engineering Company Limited","000129F"," ","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=LJwP7QxNUeU34HuruWAmrg%3d%3d","2024-04-29"
"Manx East Coast Railway Company Limited","000136C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=wb62Wyr6lJ81adoSS05%2b2w%3d%3d","2024-04-29"
"The South Ramsey Estate Company Limited","000140C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=HOOKKLLyNOp%2fVGNrX4EGrA%3d%3d","2024-04-29"
"English and Scottish Securities Insurance Corporation Limited","000142C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=SQr59eTC2BjPTQ8Pp9%2bUgg%3d%3d","2024-04-29"
"R.B.H. Lumber Enterprises Limited","000148F"," ","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=LTsXxl9p9Kyv2QsP4SV8Dg%3d%3d","2024-04-29"
"Mines Exploration and Development Company Limited","000149C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=dZZHEcePdF2OOCXBuGsMpg%3d%3d","2024-04-29"
"Douglas Bay Estate Limited","000155C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=iC9JT05yHIwWF7KJ2EylpQ%3d%3d","2024-04-29"
"Isle of Man Tramways & Electric Power Company Limited","000160C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=UgYAqjUOrrZGoAqrsW6gnA%3d%3d","2024-04-29"
"Juliette et Cie","000164B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=753neOvseE2G4CLYY1nhug%3d%3d","2024-04-29"
"E. L. Cochrane (Miss)","000169B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=rMThtNqeCJyEf5PZCNsyAA%3d%3d","2024-04-29"
"The Manx Egg Farm","000171B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Dx6XInNG6X9wl270JZrijA%3d%3d","2024-04-29"
"Brazendale and Company (Exports) Limited","000175F"," ","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=CfT%2bNhgXDiglyTuaNw4K8A%3d%3d","2024-04-29"
"The Express Radio Electric and Photographic Service","000177B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=llhQE6Hc609Juhlw6%2bcJIw%3d%3d","2024-04-29"
"St. Elmo Limited","000180C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Acood4gPDz%2bpUcu8bJs7yw%3d%3d","2024-04-29"
"The Manx Egg & Fruit Farm","000183B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=i0%2b%2bT4GvsoSnhUjkN2eTEg%3d%3d","2024-04-29"
"E B Grandage.","000187B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=8u%2blzNnaxHaPARV1IYQ8cg%3d%3d","2024-04-29"
"C. E. Evans & Co.","000189B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=hCqBD0whcnIIDte35Y40eA%3d%3d","2024-04-29"
"The Port Erin and Port St. Mary Gas Company Limited","000190C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=YJKdXoZrQg0sd24Yv2vVkw%3d%3d","2024-04-29"
"C.E. Evans & Co.","000193B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Tqh%2fwOA6yz7LGHQP9ICYFA%3d%3d","2024-04-29"
"The Castletown Golf Links and Fort Island Estate Limited","000194C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=MWkdnEYw62AMID0uEqNaNA%3d%3d","2024-04-29"
"Castle Mona Glen and Gardens Building Estate Limited","000196C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2fnJP0DFFzuiBfpqKrTQesA%3d%3d","2024-04-29"
"Janvier Et Cie","000202B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=StIlglij63ESy4ZdOeIHig%3d%3d","2024-04-29"
"The Employers' Liability Assurance Corporation Limited","000204F"," ","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=47Nn2m9jFgtsgX5icBX7Bg%3d%3d","2024-04-29"
"E.C. Trendle Heating Limited","000209F"," ","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=I5cJme8esOrAWL83m8ASuA%3d%3d","2024-04-29"
"National Vulcan Engineering Insurance Group Limited","000217F"," ","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=8BJp6fBDOXYbsH3PIVmdsw%3d%3d","2024-04-29"
"Palatine Engineering Company","000221B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=nEhTReoNiKwQLxGhYHRF5g%3d%3d","2024-04-29"
"Sailcrest Engineers Limited","000224F"," ","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=X5QaLDygtz%2fDUH9HQPz5Gg%3d%3d","2024-04-29"
"E. Quiggan & Co.","000229B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=0BiOh3jwGEok48Js1%2fQN9g%3d%3d","2024-04-29"
"The Athol Park Estate Company (Port Erin) Limited","000231C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=wI8HXIPAwla3l090C0hiow%3d%3d","2024-04-29"
"Furse Electrical Installations Limited","000231F"," ","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=BdBRjJ7kSmjv4iBMCzpksg%3d%3d","2024-04-29"
"Amalgamated Enterprises","000235B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=8MPUFt0Jd0OFrjFOwPQ5SQ%3d%3d","2024-04-29"
"E. D. Laughlin","000236B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=o6fm3YIkiLFFIwppBa3ovg%3d%3d","2024-04-29"
"Eric E. Douglas & Co.","000241B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=RM%2bIB5G0Z60DLWQ1U3HXaw%3d%3d","2024-04-29"
"Eagle Star Group Engineering Insurance Limited","000242F"," ","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=4C62h%2fJq%2fnjewjWD7D23ew%3d%3d","2024-04-29"
"The Windermere and St. Elmo Limited","000255C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=dKbx9W9Lbi4LOkjGLUQxXA%3d%3d","2024-04-29"
"Edward Caine","000260B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ne1fbVFCLceLfca8guT2PA%3d%3d","2024-04-29"
"Keristal Estate Company Limited","000262C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=n%2fLdtyT9BoDXkzrj7Bi94A%3d%3d","2024-04-29"
"Ramsey Hydropathic Estabishment Limited","000265C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=c27FsZjhKzonmnpoyhV3XQ%3d%3d","2024-04-29"
"Edward Corkill","000269B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ghg1MAwB%2fROWd90insuJgg%3d%3d","2024-04-29"
"Karmal Engineering Co.","000273B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=TfaSDnyo4kou31J5EKnPgA%3d%3d","2024-04-29"
"Edward McCartin","000296B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Z0aN7audrdLQwa5oXfx72g%3d%3d","2024-04-29"
"Edwin Creer","000301B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=oVTGzjHxUGRo3MwMFAB%2blg%3d%3d","2024-04-29"
"E. B. Christian & Co.","000311B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=j%2bSFpqWaYIcV%2fJaMifxSPA%3d%3d","2024-04-29"
"Douglas Electrical Carpet Cleaning Company","000313B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6lo4MBWvZJyAY0cNgUIZZg%3d%3d","2024-04-29"
"The Eastern Development Company","000313C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=pewHJEfbXYJtEfh1ip4I1w%3d%3d","2024-04-29"
"Standard Engineering & Supply Company","000328B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=uPpRTdmXwCFFhC9ymlEUAw%3d%3d","2024-04-29"
"The Douglas Electric Light and Power Company Limited","000331C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=mFp7PD0KxjMU9LacHeyoRw%3d%3d","2024-04-29"
"Port Erin Victory Picture House Limited","000342C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=B5ZzS6EbpD68KjMqJCkXxw%3d%3d","2024-04-29"
"Martin and Evans Limited","000352C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=c812Prf%2blyJL4bIM0TNMrg%3d%3d","2024-04-29"
"The British Baltic Export and Import Company Limited","000354C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=a64H7JQXjJVDcSagxj1EBw%3d%3d","2024-04-29"
"E. W. Smith and Company (Douglas) Limited","000360C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=KTJB6f8ovn86MdCMtoP3TQ%3d%3d","2024-04-29"
"Ramsey Electrical Stores","000369B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=KhrpMBoroXzGdvmEt8YnrA%3d%3d","2024-04-29"
"The Port Erin Golf Club Limited","000372C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=SlIt31VP8LMFIjBZwh3y3A%3d%3d","2024-04-29"
"The Liverpool, Manchester and Isle of Man Debt Collecting and Status Enquiry Depot","000373B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=wksnQtgzoCLzP3QvlEFQ6w%3d%3d","2024-04-29"
"The Athol Engineering Company Limited","000381C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bPfoD8w0ZxUsPQ86%2fEWL7A%3d%3d","2024-04-29"
"Miss Ethel Joy Kelly","000391B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bkSSb%2bihebxLdbbvLPnlkw%3d%3d","2024-04-29"
"The Tynwald Motor and Engineering Company Limited","000394C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=T4N8RSweD17WOs9W6hFCLQ%3d%3d","2024-04-29"
"The Ramsey Electric Light and Power Company Limited","000398C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=OtwS503b%2bNmjF7l9QkZUhg%3d%3d","2024-04-29"
"Empire Trading Co.","000399B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=9C5TQViyb4VITfXx4o8Xow%3d%3d","2024-04-29"
"Emettson Limited","000406C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=QZS473K9fknVQ17dbFZBhA%3d%3d","2024-04-29"
"The Port Erin Coal Company Limited","000407C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=rbcpLaPnfG4n6cjHbxicug%3d%3d","2024-04-29"
"Fargher Eason & Co","000408B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XWANiHHzdaJBmk2PmyzfGA%3d%3d","2024-04-29"
"Antrumik Estates Limited","000422F"," ","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=LMTBEptvNavGZVbrwZW8vw%3d%3d","2024-04-29"
"The New Fibre Exploitation Syndicate Limited","000426C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=rxak9cdDqsctbP6GOKCMVw%3d%3d","2024-04-29"
"Jas.Ed. Cowell","000430B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=b3tZ0Ii76qvCSxQXK6VEnw%3d%3d","2024-04-29"
"The Niger Exploration Company Limited","000431C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=H4hmgqHiE1M9zg90Q8OtMA%3d%3d","2024-04-29"
"Energy Flying Company Limited","000433C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Y%2bAwX5iMJc7f6%2f%2b5QFEeIQ%3d%3d","2024-04-29"
"The Economy Stores","000444B"," ","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=8otak%2ftsmyGy5394M%2fLDWw%3d%3d","2024-04-29"
